TIME,alc,elderly,income,life_exp,life_exp65,unemp,t,ACA,recession,measles,water,H1N1,whoop,AIDS,PC_GDP_COMPULSORY,PC_GDP_OOPEXP,PC_GDP_TOT,PC_GDP_VOLUNTARY,USD_CAP_COMPULSORY,USD_CAP_OOPEXP,USD_CAP_TOT,USD_CAP_VOLUNTARY,PC_GDP_COMPULSORY_diff,PC_GDP_COMPULSORY_diff2,PC_GDP_OOPEXP_diff,PC_GDP_OOPEXP_diff2,PC_GDP_TOT_diff,PC_GDP_TOT_diff2,PC_GDP_VOLUNTARY_diff,PC_GDP_VOLUNTARY_diff2,USD_CAP_COMPULSORY_diff,USD_CAP_COMPULSORY_diff2,USD_CAP_OOPEXP_diff,USD_CAP_OOPEXP_diff2,USD_CAP_TOT_diff,USD_CAP_TOT_diff2,USD_CAP_VOLUNTARY_diff,USD_CAP_VOLUNTARY_diff2
1999.0,8.2,12.470999999999998,27068.2398613816,76.7,17.6,4.216667,28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.502000000000001,1.9480000000000002,12.429,6.9270000000000005,1898.934,672.215,4289.565,2390.631,-0.05799999999999894,0.09900000000000198,-0.0029999999999996696,-0.07299999999999951,0.0010000000000012221,-0.012999999999996348,0.05900000000000105,-0.11299999999999777,72.23199999999974,44.19799999999941,31.255999999999972,-17.835000000000036,206.51199999999972,28.860999999999876,134.27999999999975,-15.337000000000444
2000.0,8.3,12.429,28790.6066544381,76.7,17.5,3.9916669999999996,29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.542000000000001,1.94,12.542,7.0,2013.809,704.865,4557.151,2543.342,0.040000000000000036,0.09799999999999898,-0.00800000000000023,-0.0050000000000005596,0.11299999999999955,0.11199999999999832,0.07299999999999951,0.013999999999998458,114.875,42.64300000000026,32.64999999999998,1.3940000000000055,267.58600000000024,61.074000000000524,152.71100000000024,18.431000000000495
2001.0,8.3,12.384,29947.832311333197,76.9,17.7,4.733333,30,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.968999999999999,1.949,13.219000000000001,7.251,2216.303,723.5880000000001,4908.715,2692.4120000000003,0.4269999999999987,0.3869999999999987,0.009000000000000119,0.017000000000000348,0.6770000000000014,0.5640000000000018,0.25100000000000033,0.17800000000000082,202.49399999999991,87.61899999999991,18.72300000000007,-13.926999999999907,351.5640000000003,83.97800000000007,149.07000000000016,-3.6410000000000764
2002.0,8.3,12.35,31110.5416124047,77.0,17.75,5.775,31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.322,2.005,14.007,7.686,2403.73,762.36,5326.081,2922.3509999999997,0.35300000000000065,-0.07399999999999807,0.05599999999999983,0.04699999999999971,0.7879999999999985,0.1109999999999971,0.4349999999999996,0.18399999999999928,187.42700000000013,-15.06699999999978,38.771999999999935,20.048999999999864,417.366,65.80199999999968,229.9389999999994,80.86899999999923
2003.0,8.4,12.362,32335.875341504197,77.1,17.9,5.991667,32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.522,2.056,14.522,7.999,2576.0789999999997,812.2339999999999,5735.513000000001,3159.434,0.20000000000000018,-0.15300000000000047,0.051000000000000156,-0.004999999999999671,0.5150000000000006,-0.2729999999999979,0.3129999999999997,-0.12199999999999989,172.3489999999997,-15.07800000000043,49.87399999999991,11.101999999999975,409.4320000000007,-7.933999999999287,237.08300000000054,7.144000000001142
2004.0,8.5,12.364,33954.9402411496,77.6,18.25,5.533333,33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.61,2.035,14.61,7.999,2757.413,848.668,6094.191,3336.778,0.08800000000000008,-0.1120000000000001,-0.020999999999999908,-0.07200000000000006,0.08799999999999919,-0.4270000000000014,0.0,-0.3129999999999997,181.3340000000003,8.985000000000582,36.43400000000008,-13.439999999999827,358.677999999999,-50.754000000001724,177.3439999999996,-59.73900000000094
2005.0,8.5,12.402000000000001,35225.3217305815,77.6,18.25,5.066667,34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.63,2.024,14.606,7.976,2924.6279999999997,892.7280000000001,6443.258000000001,3518.63,0.019999999999999574,-0.0680000000000005,-0.01100000000000012,0.009999999999999787,-0.0039999999999995595,-0.09199999999999875,-0.022999999999999687,-0.022999999999999687,167.2149999999997,-14.119000000000597,44.06000000000006,7.625999999999976,349.0670000000009,-9.610999999998057,181.85200000000032,4.50800000000072
2006.0,8.6,12.455,37235.512221486,77.8,18.549999999999997,4.616667,35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.782,1.9809999999999999,14.702,7.92,3139.8979999999997,916.988,6806.911999999999,3667.015,0.15200000000000014,0.13200000000000056,-0.04300000000000015,-0.03200000000000003,0.09600000000000009,0.09999999999999964,-0.05600000000000005,-0.03300000000000036,215.26999999999998,48.05500000000029,24.25999999999999,-19.800000000000068,363.65399999999863,14.586999999997715,148.38499999999976,-33.46700000000055
2007.0,8.7,12.557,38658.0885825467,78.1,18.7,4.616667,36,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.897,2.009,14.919,8.022,3308.7670000000003,963.9789999999999,7157.338000000001,3848.57,0.11500000000000021,-0.03699999999999992,0.028000000000000025,0.07100000000000017,0.21700000000000053,0.12100000000000044,0.10200000000000031,0.15800000000000036,168.8690000000006,-46.400999999999385,46.99099999999987,22.73099999999988,350.4260000000013,-13.227999999997337,181.5550000000003,33.17000000000053
2008.0,8.7,12.752,39899.335831064906,78.1,18.7,5.775,37,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.227,2.009,15.286,8.06,3496.375,971.9789999999999,7395.885,3899.51,0.33000000000000007,0.21499999999999986,0.0,-0.028000000000000025,0.3669999999999991,0.14999999999999858,0.038000000000000256,-0.06400000000000006,187.60799999999972,18.738999999999123,8.0,-38.99099999999987,238.54699999999957,-111.87900000000172,50.940000000000055,-130.61500000000024
2009.0,8.7,12.915999999999999,39550.2807349303,78.5,19.0,9.266666,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,7.852,2.036,16.284000000000002,8.432,3698.353,958.914,7669.630999999999,3971.278,0.625,0.29499999999999993,0.027000000000000135,0.027000000000000135,0.9980000000000029,0.6310000000000038,0.3719999999999999,0.33399999999999963,201.97800000000007,14.370000000000346,-13.06499999999994,-21.06499999999994,273.7459999999992,35.198999999999614,71.76799999999957,20.82799999999952
2010.0,8.6,13.085999999999999,40622.3632384273,78.6,19.0,9.616667,39,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.9239999999999995,2.003,16.345,8.421,3840.691,970.586,7922.1990000000005,4081.509,0.07199999999999918,-0.5530000000000008,-0.03299999999999992,-0.06000000000000005,0.06099999999999639,-0.9370000000000065,-0.011000000000001009,-0.3830000000000009,142.33799999999974,-59.64000000000033,11.672000000000025,24.736999999999966,252.56800000000112,-21.177999999998065,110.23100000000022,38.46300000000065
2011.0,8.7,13.272,42177.71937904,78.7,19.1,8.95,40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.9110000000000005,1.9969999999999999,16.3,8.389,3946.468,996.3939999999999,8131.465999999999,4184.998,-0.012999999999999012,-0.08499999999999819,-0.006000000000000227,0.02699999999999969,-0.04499999999999815,-0.10599999999999454,-0.03200000000000003,-0.02099999999999902,105.77700000000004,-36.560999999999694,25.80799999999988,14.135999999999854,209.26699999999892,-43.301000000002205,103.48899999999958,-6.742000000000644
2012.0,8.9,13.743,43949.712959221004,78.8,19.2,8.066667,41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.888,1.9709999999999999,16.285,8.397,4071.131,1017.221,8404.937,4333.806,-0.023000000000000576,-0.010000000000001563,-0.026000000000000023,-0.019999999999999796,-0.015000000000000568,0.029999999999997584,0.008000000000000895,0.040000000000000924,124.66300000000001,18.885999999999967,20.827000000000112,-4.980999999999767,273.47100000000046,64.20400000000154,148.808,45.319000000000415
2013.0,8.8,14.124,43920.280980086696,78.8,19.2,7.375,42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.9270000000000005,1.9469999999999998,16.21,8.283,4210.808,1034.4,8610.599,4399.791,0.03900000000000059,0.062000000000001165,-0.02400000000000002,0.0020000000000000018,-0.07499999999999929,-0.05999999999999872,-0.11400000000000077,-0.12200000000000166,139.67700000000013,15.014000000000124,17.179000000000087,-3.6480000000000246,205.66200000000026,-67.8090000000002,65.98500000000058,-82.82299999999941
2014.0,8.8,14.501,45959.9557005117,78.9,19.3,6.1666669999999995,43,1.0,0.0,0.0,0.0,0.0,1.0,1.0,13.8,1.893,16.406,2.6060000000000003,7599.11,1042.302,9034.169,1435.059,5.873,5.834,-0.053999999999999826,-0.029999999999999805,0.19599999999999795,0.27099999999999724,-5.677,-5.562999999999999,3388.3019999999997,3248.6249999999995,7.901999999999816,-9.277000000000271,423.5699999999997,217.90799999999945,-2964.732,-3030.7170000000006
2015.0,8.8,14.862,47515.8520431367,78.7,19.25,5.2916669999999995,44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.132,1.875,16.711,2.5789999999999997,8032.56,1065.715,9498.288,1465.7279999999998,0.33199999999999896,-5.541000000000001,-0.018000000000000016,0.03599999999999981,0.3049999999999997,0.10900000000000176,-0.02700000000000058,5.649999999999999,433.4500000000007,-2954.851999999999,23.41300000000001,15.511000000000195,464.1190000000006,40.54900000000089,30.66899999999987,2995.401
2016.0,8.9,15.235999999999999,48550.8042292858,78.7,19.35,4.866667,45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.390999999999998,1.909,17.049,2.658,8339.574,1106.135,9880.155999999999,1540.582,0.25899999999999856,-0.0730000000000004,0.03400000000000003,0.052000000000000046,0.33800000000000097,0.03300000000000125,0.07900000000000018,0.10600000000000076,307.0140000000001,-126.4360000000006,40.42000000000007,17.007000000000062,381.8679999999986,-82.25100000000202,74.85400000000027,44.1850000000004
2017.0,8.9,15.622,50444.0778832857,78.6,19.35,4.35,46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.352,1.871,17.004,2.6519999999999997,8620.039,1123.769,10212.748,1592.7089999999998,-0.038999999999997925,-0.2979999999999965,-0.038000000000000034,-0.07200000000000006,-0.04499999999999815,-0.3829999999999991,-0.006000000000000227,-0.08500000000000041,280.46500000000015,-26.548999999999978,17.634000000000015,-22.786000000000058,332.59200000000055,-49.27599999999802,52.126999999999725,-22.727000000000544
